JPW0009460.json	マーズ	横山光輝	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5906/9784253175906.jpg?_ex=200x200
JPW0009490.json	魔界衆	横山光輝	
JPW0009500.json	地球ナンバーV7	横山光輝	
JPW0009520.json	闇の土鬼	横山光輝	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2746/9784778032746.jpg?_ex=200x200
JPW0009610.json	魔法使いサリー	横山光輝	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2357/9784778032357.jpg?_ex=200x200
JPW0009700.json	三国志	横山光輝	
JPW0009710.json	水滸伝	横山光輝	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5599/9784267905599.jpg?_ex=200x200
JPW0009890.json	カメレオン	加瀬あつし	
JPW0009980.json	NARUTO -ナルト-	岸本斉史	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3845/9784088803845.jpg?_ex=200x200
JPW0010050.json	かってに改蔵	久米田康治	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2350/9784091222350.jpg?_ex=200x200
JPW0010070.json	じょしらく	久米田康治	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7750/9784063377750.jpg?_ex=200x200
JPW0010190.json	私立極道高校	宮下あきら	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9809/9784537129809.jpg?_ex=200x200
JPW0010200.json	激!!極虎一家	宮下あきら	
JPW0010230.json	魁!!男塾	宮下あきら	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5401/9784086175401.jpg?_ex=200x200
JPW0010250.json	天より高く	宮下あきら	
JPW0010280.json	曉!!男塾 青年よ、大死を抱け	宮下あきら	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0885/08859450.jpg?_ex=200x200
JPW0010290.json	天下無双 江田島平八伝	宮下あきら	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0885/08859410.jpg?_ex=200x200
JPW0010330.json	風の谷のナウシカ	宮崎駿	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5349/2100010275349.jpg?_ex=200x200
JPW0010620.json	I"s	桂正和	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3795/9784086193795.jpg?_ex=200x200
JPW0010740.json	北斗の拳	原哲夫	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2263/9784199802263.jpg?_ex=200x200
JPW0010750.json	CYBERブルー	原哲夫	
JPW0010760.json	花の慶次 ?雲のかなたに?	原哲夫	
JPW0010810.json	公権力横領捜査官 中坊林太郎	原哲夫	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5119/2100010285119.jpg?_ex=200x200
JPW0010830.json	蒼天の拳	原哲夫	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7781/2100010237781.jpg?_ex=200x200
JPW0010900.json	島耕作シリーズ	弘兼憲史	
JPW0010940.json	エピソード1 課長島耕作	弘兼憲史	
JPW0010960.json	エピソード3 取締役島耕作	弘兼憲史	
JPW0010970.json	エピソード4 常務島耕作	弘兼憲史	
JPW0010980.json	エピソード5 専務島耕作	弘兼憲史	
JPW0010990.json	エピソード6 社長島耕作	弘兼憲史	
JPW0011040.json	BE FREE!	江川達也	
JPW0011070.json	GOLDEN BOY	江川達也	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1098/9784088791098.jpg?_ex=200x200
